"Date Printed: Tuesday, June 19, 2018 2:46:17 PM"
Title: AIDS deaths | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older | All transmission categories
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"AIDS deaths","2004","Oregon","41","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","97",3.3,"2,973,801"
"AIDS deaths","2015","Oregon","41","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","84",2.5,"3,405,676"
"AIDS deaths","2010","Oregon","41","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","82",2.5,"3,218,033"
"AIDS deaths","2005","Oregon","41","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","92",3,"3,016,649"
"AIDS deaths","2008","Oregon","41","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","72",2.3,"3,159,664"
"AIDS deaths","2008","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","585",5.5,"10,618,093"
"AIDS deaths","2014","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","503",4.6,"10,880,660"
"AIDS deaths","2013","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","518",4.8,"10,862,102"
"AIDS deaths","2012","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","479",4.4,"10,837,791"
"AIDS deaths","2001","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","719",7,"10,246,758"
"AIDS deaths","2000","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","706",6.9,"10,212,120"
"AIDS deaths","2002","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","769",7.5,"10,297,843"
"AIDS deaths","2011","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","524",4.9,"10,800,670"
"AIDS deaths","2006","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","698",6.6,"10,515,895"
"AIDS deaths","2009","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","593",5.6,"10,659,191"
"AIDS deaths","2015","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","456",4.2,"10,888,704"
"AIDS deaths","2004","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","738",7.1,"10,406,537"
"AIDS deaths","2003","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","719",6.9,"10,356,890"
"AIDS deaths","2007","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","692",6.5,"10,570,882"
"AIDS deaths","2010","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","563",5.2,"10,761,164"
"AIDS deaths","2005","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","627",6,"10,454,032"
"AIDS deaths","2008","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","39",4.4,"893,608"
"AIDS deaths","2014","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","33",3.6,"905,835"
"AIDS deaths","2013","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","31",3.4,"902,914"
"AIDS deaths","2012","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","34",3.8,"901,032"
"AIDS deaths","2001","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","46",5.2,"879,198"
"AIDS deaths","2000","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","53",6.1,"870,992"
"AIDS deaths","2002","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","42",4.7,"888,037"
"AIDS deaths","2005","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","37",4.1,"896,408"
"AIDS deaths","2009","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","41",4.6,"894,466"
"AIDS deaths","2011","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","39",4.3,"898,810"
"AIDS deaths","2006","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","37",4.1,"895,571"
"AIDS deaths","2004","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","47",5.2,"898,544"
"AIDS deaths","2010","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","33",3.7,"898,026"
"AIDS deaths","2015","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","17",1.9,"908,216"
"AIDS deaths","2003","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","48",5.4,"895,585"
"AIDS deaths","2007","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","34",3.8,"893,190"
"AIDS deaths","2013","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","254",6.4,"3,991,742"
"AIDS deaths","2001","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","368",11,"3,332,831"
"AIDS deaths","2002","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","368",10.9,"3,374,298"
"AIDS deaths","2012","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","268",6.8,"3,942,292"
"AIDS deaths","2000","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","293",8.9,"3,296,398"
"AIDS deaths","2011","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","286",7.3,"3,894,766"
"AIDS deaths","2005","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","317",9,"3,525,810"
"AIDS deaths","2007","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","370",10.1,"3,666,592"
"AIDS deaths","2008","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","329",8.8,"3,732,320"
"AIDS deaths","2003","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","335",9.8,"3,419,249"
"AIDS deaths","2004","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","330",9.5,"3,474,605"
"AIDS deaths","2009","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","319",8.4,"3,780,746"
"AIDS deaths","2014","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","275",6.8,"4,050,390"
"AIDS deaths","2006","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","364",10.1,"3,598,884"
"AIDS deaths","2010","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","292",7.6,"3,857,630"
"AIDS deaths","2015","South Carolina","45","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","229",5.6,"4,111,529"
"AIDS deaths","2008","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9",1.4,"661,864"
"AIDS deaths","2014","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","6",0.9,"697,741"
"AIDS deaths","2013","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3",0.4,"691,701"
"AIDS deaths","2012","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7",1,"683,372"
"AIDS deaths","2001","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","6",1,"619,560"
"AIDS deaths","2000","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3",0.5,"615,275"
"AIDS deaths","2002","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7",1.1,"624,064"
"AIDS deaths","2011","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",0.7,"674,724"
"AIDS deaths","2015","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",0.7,"701,603"
"AIDS deaths","2003","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2",0.3,"629,905"
"AIDS deaths","2004","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","6",0.9,"636,806"
"AIDS deaths","2009","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9",1.3,"667,951"
"AIDS deaths","2010","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","6",0.9,"668,186"
"AIDS deaths","2005","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","6",0.9,"642,082"
"AIDS deaths","2007","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11",1.7,"656,035"
"AIDS deaths","2006","South Dakota","46","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10",1.5,"649,336"
"AIDS deaths","2008","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","338",6.5,"5,169,975"
"AIDS deaths","2006","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","335",6.6,"5,045,626"
"AIDS deaths","2013","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","257",4.7,"5,425,582"
"AIDS deaths","2012","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","259",4.8,"5,383,163"
"AIDS deaths","2002","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","401",8.4,"4,786,119"
"AIDS deaths","2014","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","258",4.7,"5,475,347"
"AIDS deaths","2000","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","319",6.8,"4,692,938"
"AIDS deaths","2011","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","243",4.6,"5,327,108"
"AIDS deaths","2003","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","352",7.3,"4,837,552"
"AIDS deaths","2015","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","254",4.6,"5,523,278"
"AIDS deaths","2001","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","352",7.4,"4,739,081"
"AIDS deaths","2009","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","331",6.3,"5,219,117"
"AIDS deaths","2007","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","312",6.1,"5,116,074"
"AIDS deaths","2010","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","300",5.7,"5,283,907"
"AIDS deaths","2005","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","373",7.5,"4,966,590"
"AIDS deaths","2004","Tennessee","47","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","379",7.7,"4,896,355"
"AIDS deaths","2008","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,215",6.3,"19,307,235"
"AIDS deaths","2006","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,409",7.6,"18,603,127"
"AIDS deaths","2013","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,049",4.9,"21,354,822"
"AIDS deaths","2012","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,106",5.3,"20,983,470"
"AIDS deaths","2000","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,267",7.6,"16,668,002"
"AIDS deaths","2002","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,328",7.7,"17,282,042"
"AIDS deaths","2011","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,097",5.3,"20,596,017"
"AIDS deaths","2003","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,251",7.1,"17,566,043"
"AIDS deaths","2014","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,117",5.1,"21,775,824"
"AIDS deaths","2001","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,325",7.8,"16,977,931"
"AIDS deaths","2009","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,274",6.5,"19,664,635"
"AIDS deaths","2015","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,075",4.8,"22,195,369"
"AIDS deaths","2005","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,310",7.2,"18,170,075"
"AIDS deaths","2010","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,158",5.7,"20,238,925"
"AIDS deaths","2004","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,369",7.7,"17,859,437"
"AIDS deaths","2007","Texas","48","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,318",7,"18,957,416"
"AIDS deaths","2008","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","33",1.6,"2,086,097"
"AIDS deaths","2006","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","36",1.8,"1,986,102"
"AIDS deaths","2013","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","24",1.1,"2,237,588"
"AIDS deaths","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","22",1,"2,193,574"
"AIDS deaths","2000","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","40",2.3,"1,725,119"
"AIDS deaths","2002","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","36",2,"1,797,806"
"AIDS deaths","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","16",0.7,"2,155,637"
"AIDS deaths","2014","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14",0.6,"2,275,893"
"AIDS deaths","2001","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","26",1.5,"1,762,207"
"AIDS deaths","2003","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","23",1.3,"1,834,149"
"AIDS deaths","2009","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","27",1.3,"2,126,805"
"AIDS deaths","2015","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","24",1,"2,321,888"
"AIDS deaths","2004","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","43",2.3,"1,878,925"
"AIDS deaths","2010","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","21",1,"2,119,544"
"AIDS deaths","2001","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","8",1.6,"512,075"
"AIDS deaths","2005","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","40",2.1,"1,925,007"
"AIDS deaths","2007","Utah","49","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","35",1.7,"2,041,637"
"AIDS deaths","2008","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7",1.3,"533,825"
"AIDS deaths","2002","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",1,"517,188"
"AIDS deaths","2006","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9",1.7,"530,255"
"AIDS deaths","2013","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","8",1.5,"541,808"
"AIDS deaths","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3",0.6,"540,017"
"AIDS deaths","2000","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7",1.4,"507,693"
"AIDS deaths","2014","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3",0.6,"542,456"
"AIDS deaths","2003","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7",1.3,"521,074"
"AIDS deaths","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",0.9,"539,183"
"AIDS deaths","2009","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",0.9,"535,123"
"AIDS deaths","2015","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3",0.6,"542,435"
"AIDS deaths","2001","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","326",5.5,"5,924,732"
"AIDS deaths","2004","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9",1.7,"524,697"
"AIDS deaths","2004","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","312",5,"6,179,207"
"AIDS deaths","2005","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10",1.9,"527,289"
"AIDS deaths","2007","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4",0.8,"532,065"
"AIDS deaths","2007","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","311",4.9,"6,404,953"
"AIDS deaths","2010","Vermont","50","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","15",2.8,"537,207"
"AIDS deaths","2002","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","340",5.7,"6,008,506"
"AIDS deaths","2008","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","294",4.5,"6,472,126"
"AIDS deaths","2006","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","343",5.4,"6,342,103"
"AIDS deaths","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","266",3.9,"6,847,521"
"AIDS deaths","2000","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","353",6,"5,845,015"
"AIDS deaths","2013","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","264",3.8,"6,917,021"
"AIDS deaths","2003","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","344",5.6,"6,093,344"
"AIDS deaths","2014","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","242",3.5,"6,973,761"
"AIDS deaths","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","244",3.6,"6,771,273"
"AIDS deaths","2015","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","182",2.6,"7,023,130"
"AIDS deaths","2005","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","316",5,"6,265,336"
"AIDS deaths","2009","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","297",4.5,"6,543,736"
"AIDS deaths","2010","Virginia","51","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","250",3.7,"6,694,258"
"AIDS deaths","2001","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","165",3.4,"4,903,837"
"AIDS deaths","2004","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","168",3.3,"5,107,379"
"AIDS deaths","2005","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","194",3.7,"5,185,697"
"AIDS deaths","2007","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","157",2.9,"5,364,844"
"AIDS deaths","2008","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","148",2.7,"5,451,257"
"AIDS deaths","2002","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","158",3.2,"4,974,675"
"AIDS deaths","2006","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","152",2.9,"5,285,963"
"AIDS deaths","2010","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","128",2.3,"5,608,504"
"AIDS deaths","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","132",2.3,"5,749,297"
"AIDS deaths","2000","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","175",3.6,"4,827,518"
"AIDS deaths","2013","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","134",2.3,"5,817,983"
"AIDS deaths","2014","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","140",2.4,"5,898,646"
"AIDS deaths","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","141",2.5,"5,680,758"
"AIDS deaths","2015","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","119",2,"5,992,867"
"AIDS deaths","2003","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","203",4,"5,037,673"
"AIDS deaths","2009","Washington","53","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","168",3,"5,532,584"
"AIDS deaths","2001","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","37",2.4,"1,520,887"
"AIDS deaths","2005","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","32",2.1,"1,531,553"
"AIDS deaths","2015","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","28",1.8,"1,571,300"
"AIDS deaths","2000","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","24",1.6,"1,526,143"
"AIDS deaths","2012","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","32",2,"1,582,127"
"AIDS deaths","2007","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","47",3.1,"1,537,640"
"AIDS deaths","2008","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","43",2.8,"1,540,309"
"AIDS deaths","2013","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","30",1.9,"1,580,431"
"AIDS deaths","2003","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","42",2.7,"1,527,546"
"AIDS deaths","2004","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","48",3.1,"1,529,376"
"AIDS deaths","2006","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","28",1.8,"1,534,661"
"AIDS deaths","2014","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","28",1.8,"1,577,125"
"AIDS deaths","2002","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","39",2.6,"1,523,049"
"AIDS deaths","2009","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","29",1.9,"1,544,706"
"AIDS deaths","2010","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","20",1.3,"1,578,805"
"AIDS deaths","2010","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","75",1.6,"4,738,856"
"AIDS deaths","2011","West Virginia","54","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","31",2,"1,580,403"
"AIDS deaths","2005","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","95",2.1,"4,611,832"
"AIDS deaths","2012","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","68",1.4,"4,785,917"
"AIDS deaths","2000","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","104",2.4,"4,412,228"
"AIDS deaths","2013","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","76",1.6,"4,810,487"
"AIDS deaths","2003","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","96",2.1,"4,535,759"
"AIDS deaths","2004","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","76",1.7,"4,576,243"
"AIDS deaths","2008","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","69",1.5,"4,697,333"
"AIDS deaths","2007","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","74",1.6,"4,672,248"
"AIDS deaths","2006","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","75",1.6,"4,643,677"
"AIDS deaths","2014","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","78",1.6,"4,832,234"
"AIDS deaths","2001","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","97",2.2,"4,451,651"
"AIDS deaths","2002","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","101",2.2,"4,496,002"
"AIDS deaths","2011","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","78",1.6,"4,763,438"
"AIDS deaths","2015","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","64",1.3,"4,847,241"
"AIDS deaths","2009","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","91",1.9,"4,722,053"
"AIDS deaths","2005","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9",2.1,"420,863"
"AIDS deaths","2010","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7",1.5,"465,139"
"AIDS deaths","2012","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1",0.2,"476,348"
"AIDS deaths","2000","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",1.2,"406,801"
"AIDS deaths","2004","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5",1.2,"417,898"
"AIDS deaths","2008","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3",0.7,"439,967"
"AIDS deaths","2013","Wyoming","56","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","6",1.2,"481,624"
