"Date Printed: Thursday, June 21, 2018 8:26:38 AM"
Title: HIV prevalence | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | American Indian/Alaska Native | Asian | Black/African American | Hispanic/Latino | Multiple races | Native Hawaiian/Other Pacific Islander | White | Male | Female | Ages 13 years and older | All transmission categories
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2010","South Dakota","46","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","148"
"HIV prevalence","2010","South Dakota","46","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","134"
"HIV prevalence","2010","South Dakota","46","Ages 13 years and older","White","Male","All transmission categories","177",61.4,"288,312"
"HIV prevalence","2010","South Dakota","46","Ages 13 years and older","White","Female","All transmission categories","35",11.9,"293,062"
"HIV prevalence","2010","South Dakota","46","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","3,936"
"HIV prevalence","2010","South Dakota","46","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","4,269"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","29",125.1,"23,175"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","26",106,"24,530"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Asian","Male","All transmission categories","0",0,"2,544"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Asian","Female","All transmission categories","2",71.1,"2,814"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Black/African American","Male","All transmission categories","42",1044,"4,023"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","34",1455.5,"2,336"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","10",120.3,"8,314"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","4",58.8,"6,799"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","145"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","130"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","White","Male","All transmission categories","192",66.1,"290,557"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","White","Female","All transmission categories","39",13.2,"295,760"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","3,359"
"HIV prevalence","2009","South Dakota","46","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","3,465"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","28,479"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","30,751"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","7",88.4,"7,922"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","3",39,"7,686"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","42",96.8,"43,389"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","23",46.2,"49,752"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","6,200",1481.8,"418,423"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,941",611.5,"480,978"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","655",526.3,"124,452"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","165",153.3,"107,612"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,364"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,326"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,890",239.4,"2,042,780"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","982",45.2,"2,172,764"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","31,324"
"HIV prevalence","2015","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","33,506"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","4",54.5,"7,335"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","5",69.6,"7,188"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","32",87.5,"36,590"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","15",35.9,"41,817"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","5,570",1407.7,"395,687"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,842",618,"459,837"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","533",462.7,"115,184"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","157",169.2,"92,811"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,178"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,219"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,697",236,"1,989,891"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","946",44.5,"2,124,523"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","25,622"
"HIV prevalence","2011","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","28,226"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","4",51.2,"7,820"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","3",39.7,"7,549"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","36",86.4,"41,653"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","20",42,"47,642"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","5,918",1429.4,"414,011"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,906",610.2,"476,250"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","5",66.5,"7,521"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","5",68.7,"7,275"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","37",96.4,"38,388"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","16",36.5,"43,797"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","5,819",1442.2,"403,480"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,921",625.7,"466,816"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","590",501.5,"117,658"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","168",173.5,"96,832"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,250"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,281"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,833",241.1,"2,004,927"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","965",45.1,"2,137,350"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","27,065"
"HIV prevalence","2012","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","29,523"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","5",65.2,"7,670"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","5",67.8,"7,378"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","37",92.7,"39,930"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","18",39.5,"45,603"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","5,974",1461.7,"408,700"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,959",627.4,"471,638"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","610",515.6,"118,309"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","167",168.1,"99,354"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,283"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,298"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,885",242.1,"2,017,361"
"HIV prevalence","2013","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","971",45.2,"2,147,828"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","2",27.1,"7,388"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",55.8,"7,173"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","26",81.4,"31,958"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","9",26.1,"34,511"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","4,979",1318.3,"377,694"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,571",579.8,"443,460"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","381",402.7,"94,614"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","109",158.2,"68,879"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","947"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,037"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,174",212.7,"1,962,800"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","790",37.6,"2,099,255"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","19,356"
"HIV prevalence","2008","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","20,903"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","3",39.8,"7,534"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",54.9,"7,291"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","30",90.6,"33,098"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","9",25.1,"35,809"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","5,199",1358.6,"382,666"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,668",594.3,"448,962"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","411",412.1,"99,722"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","121",165.7,"73,015"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,004"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,083"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,285",216.8,"1,976,441"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","821",38.9,"2,110,519"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","20,140"
"HIV prevalence","2009","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","21,833"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","634",524,"120,999"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","160",155,"103,258"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,312"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,314"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,799",236.3,"2,030,998"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","951",44,"2,160,527"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","29,885"
"HIV prevalence","2014","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","32,129"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","4",55.1,"7,257"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","6",85,"7,055"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Asian","Male","All transmission categories","33",94.7,"34,836"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Asian","Female","All transmission categories","13",32.6,"39,852"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Black/African American","Male","All transmission categories","5,388",1382,"389,869"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,765",609,"454,006"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","496",434.7,"114,110"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","147",162.6,"90,379"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","1,128"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,166"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","White","Male","All transmission categories","4,575",231.2,"1,979,065"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","White","Female","All transmission categories","920",43.5,"2,113,650"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","24,500"
"HIV prevalence","2010","Tennessee","47","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","27,034"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","28",76.8,"36,482"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",10.7,"37,294"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","517",116.4,"443,980"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","130",27.2,"477,158"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","18,052",1511.5,"1,194,324"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","9,338",714.1,"1,307,709"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","19,473",509.9,"3,818,761"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","3,701",97.3,"3,803,360"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","8,199"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","8,315"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","White","Male","All transmission categories","18,200",369.8,"4,920,964"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,466",48.5,"5,080,286"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","104,871"
"HIV prevalence","2013","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","113,119"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","81,773"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","86,989"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","34",88.9,"38,261"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","7",18.1,"38,576"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","650",131.2,"495,577"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","160",30,"532,818"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","20,129",1603.7,"1,255,159"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","10,078",735,"1,371,103"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","22,005",546.2,"4,028,855"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","4,082",101.6,"4,015,842"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","8,864"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","9,051"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","White","Male","All transmission categories","19,062",380.9,"5,004,742"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,564",49.7,"5,156,587"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","115,805"
"HIV prevalence","2015","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","124,129"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","30",86.3,"34,760"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","4",11.2,"35,638"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","426",106,"401,747"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","111",25.7,"432,450"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","16,358",1440,"1,135,983"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","8,575",686.9,"1,248,272"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","17,017",469.3,"3,626,383"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","3,366",93.3,"3,607,388"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","7,584"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","7,877"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","White","Male","All transmission categories","17,401",359.2,"4,844,053"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,377",47.4,"5,015,695"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","95,000"
"HIV prevalence","2011","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","103,187"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","29",81.3,"35,680"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","3",8.2,"36,452"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","453",107.2,"422,416"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","117",25.8,"454,192"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","17,209",1476.7,"1,165,408"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","8,952",700.1,"1,278,587"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","18,266",490.9,"3,720,842"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","3,515",94.9,"3,703,428"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","7,820"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","8,064"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","White","Male","All transmission categories","17,724",362.6,"4,888,463"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,428",48,"5,053,846"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","99,908"
"HIV prevalence","2012","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","108,364"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","36",94.2,"38,236"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","6",15.4,"39,060"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","297",92.4,"321,551"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","74",22,"336,212"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","13,619",1296.7,"1,050,293"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","7,290",629.6,"1,157,967"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","13,639",411,"3,318,591"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","2,835",90.3,"3,140,561"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","6,473"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","6,453"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","White","Male","All transmission categories","16,249",341.3,"4,760,662"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","White","Female","All transmission categories","2,199",44.2,"4,970,116"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","77,967"
"HIV prevalence","2008","Texas","48","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","83,093"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","36",92,"39,129"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","6",15,"40,090"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Asian","Male","All transmission categories","327",97.7,"334,664"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Asian","Female","All transmission categories","81",23.1,"350,263"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Black/African American","Male","All transmission categories","14,391",1343.3,"1,071,356"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","7,644",648.3,"1,179,089"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","14,613",426,"3,430,343"
"HIV prevalence","2009","Texas","48","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","2,978",92,"3,238,025"
